action,api_usd,arm,completion_token_ids,final_decode_ms,freeze_sha256,generation_ms,generation_setup_ms,generator_first_token_ms,input_ids_sha256,input_tokens,local_complete_ms,local_first_text_ms,local_first_token_ms,messages_sha256,natural_eos,ordinal,output_tokens,policy_ms,position,prompt_build_ms,reference_response_matches,repeat,request_id,response_sha256,response_text,retrieval_ms,scenario_id,seed,source_invocations,state_hydration_ms,tokenization_ms,turn_index,unit_id,user_id,warmup
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 420, 6020, 9293, 54675, 2216, 36014, 2574, 709, 369, 499, 11, 323, 433, 596, 49839, 311, 2733, 43206, 555, 279, 49803, 315, 1268, 653, 61212, 499, 527, 13, 1102, 5097, 264, 2763, 315, 25775, 311, 25670, 5789, 1405, 584, 1205, 16048, 11, 5423, 994, 433, 4131, 311, 1057, 2626, 323, 40382, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 54675, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 477, 24087, 430, 527, 10494, 499, 709, 520, 3814, 30, 128009]",0.1390310935676098,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2750.359202036634,0.06594997830688953,264.7473360411823,614521cf926f1f2d0646107e7851ff97802201aa671024bb09204981412f6f17,1636,2957.0878089871258,471.44223703071475,471.33691189810634,d95396e455e4bd8e54f443d7f9f4349cd8df5559352eefa698ffe726ee59c746,True,399,90,0.008146045729517937,4,0.06715604104101658,True,1,r1:state_f049f9aa281c155b885e:fixed_off,ee0449dd43452b3c62eb51d6d6c043a0ab65501fbd03153f197e9d09bb968c93,"It sounds like this financial planning seminar really shook things up for you, and it's understandable to feel overwhelmed by the realization of how unprepared you are. It takes a lot of courage to acknowledge areas where we need improvement, especially when it comes to our business and finances. Can you tell me more about what's been going through your mind since the seminar? What are some of the specific concerns or fears that are keeping you up at night?",201.26980892382562,p7:1,101,4,0.11890591122210026,5.059608956798911,3,state_f049f9aa281c155b885e,p7,False
M0+R0,0,context_only,"[4897, 10578, 1093, 264, 2294, 3094, 4741, 13, 1102, 596, 11364, 430, 499, 2351, 4737, 59314, 11193, 311, 63652, 701, 14604, 1664, 33851, 13, 20636, 264, 3197, 304, 2035, 649, 8659, 1520, 499, 2733, 810, 45445, 323, 10235, 13, 2650, 656, 499, 1781, 499, 3358, 1440, 994, 499, 3077, 9749, 264, 1695, 8335, 1990, 1694, 33445, 315, 701, 506, 596, 23871, 323, 4737, 2512, 315, 6261, 30, 128009]",0.13344013132154942,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1890.6096669379622,0.043007079511880875,85.99792909808457,83ab443806b9eb455e9084045455d5a10e2758043f28d4b809d4159ea3264fec,439,1892.582498025149,87.88190199993551,87.83732005394995,fe67667367f1b76a2edd03924b20df520c2edc0505a5c00bc9bbac708670a761,True,400,68,0.007114838808774948,0,0.01065409742295742,,1,r1:state_1a8e1eb1d03cc9252b38:context_only,ab69b841bcc4c061eb098069226b7df8b231bfaff425b1f98ad3c1f075f63ea6,That sounds like a great step forward. It's wonderful that you're taking proactive measures to prioritize your emotional well-being. Having a plan in place can definitely help you feel more grounded and prepared. How do you think you'll know when you've established a good balance between being supportive of your ex's happiness and taking care of yourself?,0.047655077651143074,p2:2,101,0,0.12793205678462982,1.603027805685997,8,state_1a8e1eb1d03cc9252b38,p2,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 3339, 1063, 2294, 5208, 304, 6968, 264, 3197, 311, 10519, 701, 470, 12313, 323, 14604, 20334, 2391, 279, 13306, 13, 3011, 596, 2216, 66388, 13, 358, 1781, 433, 596, 1101, 11364, 430, 499, 2351, 13126, 665, 35696, 279, 1520, 315, 3345, 4885, 369, 1862, 482, 3515, 264, 6573, 1862, 1887, 649, 1304, 264, 6908, 6811, 13, 3639, 656, 499, 1781, 922, 19261, 704, 311, 1124, 11951, 311, 3137, 922, 701, 23546, 323, 15174, 369, 11850, 29213, 21633, 477, 15082, 30, 128009]",0.13494491577148438,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2660.7957060914487,0.04612701013684273,298.9151440560818,1f862fbf8d20cadf10cffa680cc1828fe4a09156f0eaa13f4ac7c2eed3ce0418,1790,2899.6146940626204,537.6654821448028,537.599187111482,8956071c8d5a669081c4f35b33699b414fb11df93f747c0e5b0e3fee032c2407,True,401,86,0.0069229863584041595,1,0.04795379936695099,True,1,r1:state_1a8e1eb1d03cc9252b38:fixed_off,f2d11544332140474f756cee4b65efdf5211b7f18279314d83c8b405e2845a21,It sounds like you're making some great progress in creating a plan to maintain your composure and emotional stability during the wedding. That's really empowering. I think it's also wonderful that you're considering enlisting the help of close friends for support - having a solid support system can make a huge difference. What do you think about reaching out to them specifically to talk about your boundaries and strategies for handling uncomfortable conversations or situations?,234.2646261677146,p2:2,101,4,0.12102699838578701,4.197386093437672,8,state_1a8e1eb1d03cc9252b38,p2,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 3339, 1063, 2294, 5208, 389, 6968, 264, 3197, 311, 10519, 701, 470, 12313, 323, 14604, 20334, 2391, 279, 13306, 13, 3011, 596, 2216, 66388, 13, 358, 1781, 433, 596, 1101, 11364, 430, 499, 2351, 13126, 665, 35696, 279, 1520, 315, 3345, 4885, 369, 1862, 482, 3515, 264, 6573, 1862, 1887, 649, 1304, 264, 6908, 6811, 13, 3639, 656, 499, 1781, 922, 19261, 704, 311, 1124, 11951, 311, 3137, 922, 701, 23546, 323, 15174, 369, 11850, 29213, 21633, 477, 15082, 30, 128009]",0.1388872042298317,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2655.4726879112422,0.042940955609083176,298.08915103785694,76102bb430f86840a1bdf05581e5f6c4d61437dc371213c60292d15b45ea546b,1757,3034.542664187029,677.0742661319673,677.0202401094139,f450b26fd70e1cafcea3b332815148b527cff50d0c82da2adba3ec77cc1e8f77,True,402,86,223.66950614377856,2,0.046045053750276566,True,1,r1:state_1a8e1eb1d03cc9252b38:rule_off,0ba07c746e0bea29a2ba4676641f62a3fb057f35f2e111076eb23d622e2b8a41,It sounds like you're making some great progress on creating a plan to maintain your composure and emotional stability during the wedding. That's really empowering. I think it's also wonderful that you're considering enlisting the help of close friends for support - having a solid support system can make a huge difference. What do you think about reaching out to them specifically to talk about your boundaries and strategies for handling uncomfortable conversations or situations?,150.94754192978144,p2:2,101,3,0.11592498049139977,4.109130008146167,8,state_1a8e1eb1d03cc9252b38,p2,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 3339, 1063, 2294, 5208, 304, 6968, 264, 3197, 311, 10519, 701, 470, 12313, 323, 14604, 20334, 2391, 279, 13306, 13, 3011, 5097, 264, 2763, 315, 25775, 323, 659, 66104, 2136, 13, 358, 2846, 16089, 499, 2351, 13126, 665, 35696, 279, 1520, 315, 3345, 4885, 369, 1862, 482, 3515, 264, 6573, 1862, 1887, 649, 1304, 264, 6908, 6811, 13, 3639, 656, 499, 1781, 374, 279, 1455, 17436, 961, 315, 31692, 23546, 323, 15174, 311, 5766, 29213, 21633, 477, 15082, 30, 128009]",0.13739312998950481,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2557.088838890195,0.03810110501945019,245.07260788232088,4482e9a7456ee180230ecdc381d639756b102ed4ca2875e835cd0a1e62f69c19,1430,2564.0690980944782,251.9698990508914,251.91547395661473,e342590245a3514dcfbb34a60bba4e494aae2259bdca64d7b6382733a7525186,True,403,85,0.007855938747525215,3,0.016342848539352417,,1,r1:state_1a8e1eb1d03cc9252b38:me_r0,56d59b79b27edc605d35471a804de66eb3522bc57b4240c3dbf65ec8bd856aeb,It sounds like you're making some great progress in creating a plan to maintain your composure and emotional stability during the wedding. That takes a lot of courage and self-awareness. I'm glad you're considering enlisting the help of close friends for support - having a solid support system can make a huge difference. What do you think is the most challenging part of establishing boundaries and strategies to avoid uncomfortable conversations or situations?,3.4417621791362762,p2:2,101,1,0.11602393351495266,3.222780069336295,8,state_1a8e1eb1d03cc9252b38,p2,False
MSE+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 3339, 1063, 2294, 5208, 389, 6968, 264, 3197, 311, 10519, 701, 470, 12313, 323, 14604, 20334, 2391, 279, 13306, 13, 3011, 596, 2216, 66388, 13, 358, 1781, 433, 596, 1101, 11364, 430, 499, 2351, 13126, 665, 35696, 279, 1520, 315, 3345, 4885, 369, 1862, 482, 3515, 264, 6573, 1862, 1887, 649, 1304, 264, 6908, 6811, 13, 3639, 656, 499, 1781, 922, 19261, 704, 311, 1124, 11951, 311, 3137, 922, 701, 23546, 323, 15174, 369, 11850, 29213, 21633, 477, 15082, 30, 128009]",0.2026099245995283,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2669.4524011109024,0.0455689150840044,297.1742090303451,76102bb430f86840a1bdf05581e5f6c4d61437dc371213c60292d15b45ea546b,1757,2913.979758042842,541.5683309547603,541.4989560376853,f450b26fd70e1cafcea3b332815148b527cff50d0c82da2adba3ec77cc1e8f77,True,404,86,7.249851943925023,4,0.04119216464459896,True,1,r1:state_1a8e1eb1d03cc9252b38:pm_off,0ba07c746e0bea29a2ba4676641f62a3fb057f35f2e111076eb23d622e2b8a41,It sounds like you're making some great progress on creating a plan to maintain your composure and emotional stability during the wedding. That's really empowering. I think it's also wonderful that you're considering enlisting the help of close friends for support - having a solid support system can make a huge difference. What do you think about reaching out to them specifically to talk about your boundaries and strategies for handling uncomfortable conversations or situations?,232.75399790145457,p2:2,101,3,0.11208513751626015,4.122050944715738,8,state_1a8e1eb1d03cc9252b38,p2,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 420, 16907, 13123, 449, 7762, 706, 2216, 66900, 499, 709, 13, 1102, 596, 1093, 499, 3077, 1027, 4295, 449, 264, 12330, 315, 21958, 430, 499, 3463, 499, 4265, 2736, 15590, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 2351, 8430, 1314, 1457, 30, 3639, 596, 279, 1455, 22798, 477, 26175, 20356, 430, 596, 5108, 709, 369, 499, 30, 128009]",0.11788192205131054,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1884.6347918733954,0.053344061598181725,180.54295098409057,a2289ea2b9d99e1099708276d3aca4df3f8035d11eb9ddb25c1ca0e7ef67d2ff,1118,1891.586092999205,187.47787503525615,187.3763701878488,20a273c0059760d0916d84072badb73eb86d1b295052e89d52ebac1e6ece15a2,True,405,63,0.009628012776374817,0,0.02001202665269375,,1,r1:state_addd9cc6e8fd4ccb6c2b:me_r0,e94303f3f69d1c240ebe9f1f2e818871474f32fd9f5331477d484a4f30bba98e,It sounds like this unexpected encounter with Jack has really shaken you up. It's like you've been hit with a wave of emotions that you thought you'd already processed. Can you tell me more about what you're feeling right now? What's the most overwhelming or painful emotion that's coming up for you?,3.0615159776061773,p6:1,303,1,0.16197911463677883,3.5269400104880333,3,state_addd9cc6e8fd4ccb6c2b,p6,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 9298, 7762, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 16024, 499, 3463, 499, 4265, 7882, 3347, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 13123, 30, 3639, 527, 1063, 315, 279, 11555, 323, 21958, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.17977599054574966,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1746.4141850359738,0.04290393553674221,242.97033599577844,a4b675e4993b7c8c1af0e1faf1d64658c3430ca96e49de90ff0982aa10217cd6,1509,1933.2974650897086,429.7305201180279,429.67384005896747,5171c5c9bcc1bd326e50851ed91cf26bbdf01abc4101259d03007f40a89d6967,True,406,55,0.006566988304257393,1,0.04155910573899746,True,1,r1:state_addd9cc6e8fd4ccb6c2b:fixed_off,b8c6aa1bc9e152595362a20e8021f8e42fae1615daed95bbd857f48bd3c48f11,It sounds like seeing Jack again has stirred up a lot of emotions and feelings you thought you'd moved past. Can you tell me more about what's been going through your mind since the encounter? What are some of the thoughts and emotions that have been arising for you?,182.95771698467433,p6:1,303,4,0.10856101289391518,3.546196036040783,3,state_addd9cc6e8fd4ccb6c2b,p6,False
MPE+RS,0,pm_off,"[2181, 10578, 1093, 9298, 7762, 1578, 706, 2216, 75940, 709, 1063, 2362, 21958, 323, 1903, 499, 2733, 1093, 499, 2351, 539, 439, 62320, 439, 499, 3463, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 499, 5602, 1461, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 50949, 709, 369, 499, 30, 128009]",0.11940812692046165,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1929.2552808765322,0.06992113776504993,246.5557768009603,fdcdcebe002ec4329844152e89acd4b8ee90d1d5c7f5ac1cd2c2fdb077f8ae03,1423,2168.3583531994373,485.6486660428345,485.5394409969449,b158b62b5520fa703d5332ad2097d879087547135c59e2bc9893959d7b7abcdb,True,407,62,7.930615916848183,2,0.07157702930271626,True,1,r1:state_addd9cc6e8fd4ccb6c2b:pm_off,8e9ebb8612f4ed21b1ce2d2b601ac11bfaf74552d82eab74241d507c2ead391b,It sounds like seeing Jack again has really stirred up some old emotions and made you feel like you're not as healed as you thought. Can you tell me more about what's been going through your mind since you saw him? What are some of the thoughts and feelings that have been popping up for you?,226.16835706867278,p6:1,303,3,0.16216817311942577,4.581024870276451,3,state_addd9cc6e8fd4ccb6c2b,p6,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 9298, 7762, 1578, 706, 75940, 709, 264, 2763, 315, 21958, 323, 16024, 499, 3463, 499, 4265, 7882, 3347, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 13123, 30, 3639, 527, 1063, 315, 279, 11555, 323, 21958, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.16991817392408848,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1735.240827780217,0.04309299401938915,241.88730493187904,b249481069328b7b4cbb5e516d03390423d8bf9625eecb1d0c3385a897ec4d10,1480,1924.9400100670755,431.47391197271645,431.4165690448135,24673abdf0a5e05a2586a9516605b1362edab281809acc64da52c4110aca47ed,True,408,55,173.89599396847188,3,0.035495031625032425,True,1,r1:state_addd9cc6e8fd4ccb6c2b:rule_off,b8c6aa1bc9e152595362a20e8021f8e42fae1615daed95bbd857f48bd3c48f11,It sounds like seeing Jack again has stirred up a lot of emotions and feelings you thought you'd moved past. Can you tell me more about what's been going through your mind since the encounter? What are some of the thoughts and emotions that have been arising for you?,11.995580047369003,p6:1,303,3,0.11016498319804668,3.448937088251114,3,state_addd9cc6e8fd4ccb6c2b,p6,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 1093, 499, 2351, 16075, 1990, 1403, 24800, 482, 279, 832, 1405, 499, 3463, 499, 4265, 7882, 389, 11, 323, 279, 832, 1405, 279, 2362, 21958, 323, 16024, 527, 2103, 1633, 1790, 3118, 13, 3011, 649, 387, 264, 2216, 29213, 323, 31715, 2035, 311, 387, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 323, 4851, 2533, 9298, 7762, 30, 128009]",0.19189389422535896,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2044.4648719858378,0.05043298006057739,72.43961584754288,b5c0b4d6680db58a4fadfec8d6827e651b22ea8ff23a3e3b49e64838d580707e,312,2046.3928959798068,74.23042110167444,74.17574594728649,9535e2314b401be61ce48d4af9eba0a6b388a38ebb08ca529e596647d65fd061,True,409,73,0.009386101737618446,4,0.01109694130718708,,1,r1:state_addd9cc6e8fd4ccb6c2b:context_only,9e409a60b10ca0ddd182ae0897966e8d49727d0c6293ddc040b9e8ff1d53006e,"It sounds like you're feeling a bit like you're stuck between two worlds - the one where you thought you'd moved on, and the one where the old emotions and feelings are still very much present. That can be a really uncomfortable and confusing place to be. Can you tell me more about what's been going through your mind and heart since seeing Jack?",0.035834964364767075,p6:1,303,0,0.15412596985697746,1.4752531424164772,3,state_addd9cc6e8fd4ccb6c2b,p6,False
MPMS+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 43206, 555, 279, 4623, 315, 18667, 264, 1912, 11, 719, 1101, 49183, 430, 433, 1436, 387, 264, 2294, 6776, 369, 499, 311, 990, 389, 701, 3674, 74884, 32606, 323, 1935, 2512, 315, 701, 7106, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.11934922076761723,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1769.768558908254,0.04527391865849495,120.92934804968536,20700f4db81125205ac21fd23258eeafe99d82b0ff8cbe278a62ad77d68226c2,703,1972.0545220188797,323.13784188590944,323.0959619395435,d93ee38113eb7cacdc813e7d84a95b262bcd015b6dffbe5c1684b383e2af9745,True,410,62,7.019615964964032,0,0.037451041862368584,True,1,r1:state_4955ef7e024bd4351130:pm_off,20d7d1eb241f8d484d533baec5255178900ca2a8624dfd3c322d88c4a544c6be,"It sounds like you're feeling a bit overwhelmed by the idea of joining a group, but also recognizing that it could be a great opportunity for you to work on your social anxieties and take care of your physical health. Can you tell me more about what's holding you back from taking that first step?",192.78507307171822,p9:1,202,3,0.1488418783992529,2.130358014255762,3,state_4955ef7e024bd4351130,p9,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 482, 18547, 922, 1694, 304, 264, 1912, 6376, 11, 719, 1101, 264, 5647, 315, 26314, 311, 1935, 2512, 315, 701, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.11549494229257107,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1678.6477770656347,0.03514089621603489,180.97851099446416,7e782d782e0112660435c27fb782166c4c42fa679c278a6e35293948a4548320,1123,1683.6584438569844,185.93103089369833,185.87368284352124,73c19f6571d5484f534a119d08b75828190d2d6b6c5e7086d9f5b431229213c0,True,411,56,0.006105983629822731,1,0.012860167771577835,,1,r1:state_4955ef7e024bd4351130:me_r0,6a4b047b0c0f58b273f03807d90f9798185630a9a248b001bd9a18514f18ecda,"It sounds like you're feeling a mix of emotions about joining the community wellness program - anxiety about being in a group setting, but also a sense of determination to take care of your health. Can you tell me more about what's holding you back from taking that first step?",2.1133539266884327,p9:1,202,1,0.10699895210564137,2.620711922645569,3,state_4955ef7e024bd4351130,p9,False
M0+R0,0,context_only,"[4897, 5097, 264, 2763, 315, 25775, 311, 25670, 323, 3663, 13, 1102, 10578, 1093, 499, 2351, 8430, 264, 5647, 315, 34104, 11, 719, 1101, 264, 12876, 311, 1935, 2512, 315, 6261, 323, 1304, 264, 6928, 2349, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 1139, 279, 2068, 30, 128009]",0.11687516234815121,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1606.3703708350658,0.03530201502144337,72.07491085864604,9ad66d6cd32e23680a961c2fbc5708bcf6565c2ac1510804dbfd52888d7c18c6,315,1607.715249992907,73.33988789469004,73.30291485413909,1de1584191f909c561af47b9bd635f651706bded114142ee3b91c3612d0a7b40,True,412,58,0.006625894457101822,2,0.008634990081191063,,1,r1:state_4955ef7e024bd4351130:context_only,4ccf8d5dee4be3621fee9a91c41c52d89418e1717ff25ea6171e9792d9e14c84,"That takes a lot of courage to acknowledge and face. It sounds like you're feeling a sense of vulnerability, but also a desire to take care of yourself and make a positive change. Can you tell me more about what's holding you back from taking that first step into the program?",0.024589011445641518,p9:1,202,0,0.10661291889846325,1.0462391655892134,3,state_4955ef7e024bd4351130,p9,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 13, 1102, 596, 49839, 311, 2733, 38100, 922, 1694, 304, 264, 1912, 6376, 11, 5423, 994, 499, 2351, 2736, 14892, 449, 1203, 6784, 323, 8631, 505, 990, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 420, 3094, 30, 128009]",0.1237550750374794,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1896.6364990919828,0.04307297058403492,242.06597614102066,ebb6f00ff84a4f5ce584fe21f4a8132b296883e2ac8ed0ce868899e59a4d4aa3,1476,2078.952410025522,424.3159268517047,424.25813199952245,67f9870be32e38f7ed0380c529b99b24016560a4c5f70e6bf042f8b1fac1f144,True,413,61,167.78179095126688,3,0.031030038371682167,True,1,r1:state_4955ef7e024bd4351130:rule_off,d0f7d4500238015f57ecadefef413345bd2f0f5e4185ed5b02ebecf4e607706c,"It sounds like you're feeling a mix of emotions about joining the community wellness program. It's understandable to feel anxious about being in a group setting, especially when you're already dealing with back pain and stress from work. Can you tell me more about what's holding you back from taking this step?",10.728996014222503,p9:1,202,3,0.10651303455233574,3.5007528495043516,3,state_4955ef7e024bd4351130,p9,False
