card_id,state_id,user_id,fold,legal_actions,chosen_action,pm_response_preference,pm_misuse,pm_omission,pm_strategy_risk,pm_input_tokens,pm_source_invocations,shuffle_expectation_response_preference,shuffle_expectation_misuse,shuffle_expectation_omission,shuffle_expectation_strategy_risk,shuffle_expectation_input_tokens,shuffle_expectation_source_invocations,context_only_response_preference,context_only_misuse,context_only_omission,context_only_strategy_risk,context_only_input_tokens,context_only_source_invocations,me_r0_response_preference,me_r0_misuse,me_r0_omission,me_r0_strategy_risk,me_r0_input_tokens,me_r0_source_invocations,full_structured_response_preference,full_structured_misuse,full_structured_omission,full_structured_strategy_risk,full_structured_input_tokens,full_structured_source_invocations
card_a30b4d74e291d7ad24d0,state_d711bb59278dd0fecdeb,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.5096656239290152,0.0,0.5,0.0,682.0,2.0,0.5175152783679676,0.2708333333333333,0.38541666666666663,0.25,595.8125,1.9791666666666667,0.5571033667443456,0.0,1.0,1.0,204.0,0.0,0.300066372574177,0.0,0.5,1.0,230.0,1.0,0.5085813790037782,0.5,0.0,0.0,742.0,3.0
card_a32859fdbccbff8945e7,state_27ac82cb8118ff171f0d,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,640.0,1.0,0.5,0.0,1.0,0.25,531.0,0.75,0.5,0.0,1.0,1.0,204.0,0.0,0.5,0.0,1.0,1.0,204.0,0.0,0.5,0.0,1.0,0.0,640.0,1.0
card_a3789f7ba50338735897,state_864430d6fa091ba3b1f5,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.35601201341941063,0.0,0.0,0.0,725.0,3.0,0.4615001739421083,0.0,0.2708333333333333,0.25,592.75,2.208333333333333,0.44256292566750843,0.0,0.5,1.0,199.0,0.0,0.4892646847920764,0.0,0.5,1.0,244.0,1.0,0.35601201341941063,0.0,0.0,0.0,725.0,3.0
card_a397d932ec293615eff2,state_8d7774345b1e93200c84,sgv31_u11,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.5,0.0,0.0,0.0,702.0,2.0,0.5,0.0,0.13541666666666669,0.25,577.0208333333334,1.4791666666666665,0.5,0.0,0.5,1.0,207.0,0.0,0.5,0.0,0.5,1.0,207.0,0.0,0.5,0.0,0.0,0.0,702.0,2.0
card_a3bea164691f98a1cf57,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.46694918941830904,0.5,0.5,0.0,721.0,3.0,0.5085099066940351,0.22916666666666669,0.48958333333333337,0.25,611.6458333333335,2.375,0.44747372677651637,0.0,0.5,1.0,203.0,0.0,0.4857042321717782,0.0,0.5,1.0,228.0,1.0,0.5682395934533729,0.5,0.0,0.0,784.0,4.0
card_a4401648adda27241654,state_a5c0950eade6eebba49e,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.422018187047584,0.0,0.5,0.0,617.0,2.0,0.4759482686417903,0.09375,0.25,0.25,546.5625,1.9791666666666667,0.3594042864704348,0.0,0.5,1.0,202.0,0.0,0.6422695174160246,0.0,0.0,1.0,228.0,1.0,0.44411577677573133,0.0,0.0,0.0,677.0,3.0
card_a468251a958e78af9e0c,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6167168348814488,0.0,0.0,0.0,705.0,2.0,0.5436549899993299,0.0,0.16666666666666669,0.25,578.4583333333334,1.4791666666666665,0.4620049730225572,0.0,1.0,1.0,203.0,0.0,0.4620049730225572,0.0,1.0,1.0,203.0,0.0,0.6167168348814488,0.0,0.0,0.0,705.0,2.0
card_a5b4e4747aef11d8b016,state_69ef0d09ffcb2d1b5d7b,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+R0,0.6477291697335709,0.0,1.0,1.0,189.0,0.0,0.4261354151332146,0.0,0.17708333333333331,0.25,553.03125,1.5729166666666667,0.6477291697335709,0.0,1.0,1.0,189.0,0.0,0.6477291697335709,0.0,0.0,1.0,234.0,1.0,0.3522708302664292,0.0,0.0,0.0,670.0,2.0
card_a5f05b65f0e6641f7571,state_6760ceec29bdf8813ecc,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+RS,0.5,0.0,1.0,0.0,633.0,1.0,0.5,0.0,0.17708333333333331,0.25,565.1458333333334,1.5729166666666667,0.5,0.0,1.0,1.0,197.0,0.0,0.5,0.0,0.0,1.0,247.0,1.0,0.5,0.0,0.0,0.0,683.0,2.0
card_a6ba7bcc713045aad747,state_69ef0d09ffcb2d1b5d7b,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+R0,0.509819699523944,0.0,0.0,0.5,243.0,1.0,0.4544500688915926,0.0,0.08333333333333333,0.21875,565.3333333333333,2.208333333333333,0.5670035130909714,0.0,1.0,1.0,189.0,0.0,0.55607548184296,0.0,0.0,1.0,212.0,1.0,0.4337467400641138,0.0,0.0,0.0,693.0,3.0
card_a7cf2c1f71dfd74e5c63,state_079d06cb710a5ff5d2f5,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+R0,0.7251267133522299,0.5,0.5,1.0,267.0,1.0,0.45612776737557065,0.2708333333333333,0.09375,0.25,528.8541666666667,1.9791666666666667,0.6261714313425701,0.0,1.0,1.0,194.0,0.0,0.5837278779897365,0.0,0.0,1.0,242.0,1.0,0.37497861304928204,0.5,0.0,0.0,659.0,3.0
card_a816cd3b241e04f7f0a1,state_3c54a859a49689671a41,sgv31_u16,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6477291697335709,0.0,0.0,0.0,650.0,2.0,0.5738645848667854,0.0,0.13541666666666669,0.25,536.7708333333333,1.4791666666666665,0.3522708302664292,0.0,0.5,1.0,202.0,0.0,0.3522708302664292,0.0,0.5,1.0,202.0,0.0,0.6477291697335709,0.0,0.0,0.0,650.0,2.0
card_a81cb3316f6681714491,state_079d06cb710a5ff5d2f5,sgv31_u16,0,M0+R0|M0+RS|MP+R0|MP+RS,MP+R0,0.6517631905951392,0.5,0.0,1.0,267.0,1.0,0.49683826686260124,0.09375,0.27083333333333337,0.25,511.97916666666663,1.4791666666666665,0.5,0.0,1.0,1.0,194.0,0.0,0.5,0.0,1.0,1.0,194.0,0.0,0.5,0.0,0.0,0.0,620.0,2.0
card_a8329d5db5f35bf7682a,state_f3f53e5d539285c59b9a,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.0,0.0,0.0,618.0,2.0,0.5738645848667855,0.0,0.08854166666666666,0.25,516.1458333333333,1.5729166666666667,0.3522708302664292,0.0,0.5,1.0,203.0,0.0,0.3522708302664292,0.0,0.0,1.0,229.0,1.0,0.6477291697335709,0.0,0.0,0.0,618.0,2.0
card_a90fe5a15962e9fecb75,state_4d8a1f21dad18f1bf92b,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.7204424340674004,0.5,0.0,0.0,743.0,3.0,0.5682875834750958,0.2708333333333333,0.38541666666666663,0.25,596.8125,1.9791666666666667,0.27901682509794495,0.0,0.5,1.0,205.0,0.0,0.31499450132276957,0.0,0.5,1.0,231.0,1.0,0.7204424340674004,0.5,0.0,0.0,743.0,3.0
card_a9707d6838d454685519,state_56323a2dbe7496613c69,sgv31_u01,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+RS,0.6914579331536332,0.0,0.5,0.0,666.0,2.0,0.5385266743167464,0.0,0.25,0.3020833333333333,573.1875,2.041666666666667,0.4351840774678286,0.0,0.5,1.0,202.0,0.0,0.4351840774678286,0.0,0.5,1.0,202.0,0.0,0.5664340555017404,0.0,0.0,0.0,711.0,3.0
card_a99f8b8fc218d4c03ba1,state_8d7774345b1e93200c84,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.42439180136663107,0.0,0.0,0.0,666.0,2.0,0.4656145264550163,0.0,0.08854166666666666,0.25,552.9270833333333,1.5729166666666667,0.42439180136663107,0.0,0.5,1.0,207.0,0.0,0.42807112701660105,0.0,0.0,1.0,230.0,1.0,0.42439180136663107,0.0,0.0,0.0,666.0,2.0
card_a9a27d443ea8be07b2f7,state_8d7774345b1e93200c84,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6167168348814488,0.0,0.0,0.0,669.0,2.0,0.5509782479497238,0.0,0.08854166666666666,0.25,555.3958333333333,1.5729166666666667,0.4620049730225572,0.0,0.5,1.0,207.0,0.0,0.38328316511855115,0.0,0.0,1.0,233.0,1.0,0.6167168348814488,0.0,0.0,0.0,669.0,2.0
card_a9bcd31932d1a73a0c07,state_3c54a859a49689671a41,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.4567155845665663,0.0,0.0,0.0,616.0,2.0,0.4785765007415865,0.09375,0.041666666666666664,0.25,548.0416666666666,1.9791666666666667,0.3780863763706756,0.0,1.0,1.0,202.0,0.0,0.6729480202626501,0.0,0.0,1.0,227.0,1.0,0.4258323639685862,0.5,0.0,0.0,680.0,3.0
card_a9e3abb70cd2fb3a2389,state_864430d6fa091ba3b1f5,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5379950269774428,0.0,0.0,0.0,680.0,2.0,0.526377682979722,0.0,0.109375,0.25,563.03125,1.5729166666666667,0.38328316511855115,0.0,1.0,1.0,199.0,0.0,0.4620049730225572,0.0,0.0,1.0,244.0,1.0,0.5379950269774428,0.0,0.0,0.0,680.0,2.0
card_aa15f1e3e3655b803f5c,state_c421d3a2c60deb3db059,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.0,0.0,0.0,652.0,2.0,0.5738645848667855,0.0,0.08854166666666666,0.25,543.03125,1.5729166666666667,0.3522708302664292,0.0,0.5,1.0,203.0,0.0,0.3522708302664292,0.0,0.0,1.0,248.0,1.0,0.6477291697335709,0.0,0.0,0.0,652.0,2.0
card_aa3f9b4775db7eea8b9d,state_56323a2dbe7496613c69,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.522230146924988,0.0,0.5,0.0,666.0,2.0,0.49888785478223374,0.0,0.38541666666666663,0.25,564.125,1.9791666666666667,0.42195239097957443,0.0,0.5,1.0,202.0,0.0,0.513187021347089,0.0,0.5,1.0,247.0,1.0,0.6444855544749386,0.0,0.0,0.0,702.0,3.0
card_ac33a93c23893da96219,state_0412987e6eaf55b6450e,sgv31_u11,0,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.3892031226998219,0.0,1.0,0.25,526.5,0.75,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.27840624539964376,0.0,1.0,0.0,637.0,1.0
card_ac4115d311b69195a172,state_f311acbf6079588aafaf,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,607.0,1.0,0.6107968773001781,0.0,1.0,0.25,506.0,0.75,0.27840624539964376,0.0,1.0,1.0,203.0,0.0,0.27840624539964376,0.0,1.0,1.0,203.0,0.0,0.7215937546003562,0.0,1.0,0.0,607.0,1.0
card_ad1ba39f4f0b9bbef2c8,state_2e45d710018ff5bfa3db,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.5368572316741983,0.5,0.5,0.0,724.0,3.0,0.5158385844027699,0.21875,0.48958333333333337,0.25,596.125,2.375,0.3812512425147458,0.0,1.0,1.0,199.0,0.0,0.48265910997910066,0.0,0.5,1.0,224.0,1.0,0.5658843745738763,0.5,0.0,0.0,765.0,4.0
card_ad64df4c37a60aeebf76,state_f89892f95e76911fe8a3,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.571928872983399,0.0,0.0,1.0,220.0,1.0,0.5343854735449838,0.0,0.17708333333333331,0.25,480.1458333333333,1.5729166666666667,0.5756081986333689,0.0,1.0,1.0,194.0,0.0,0.571928872983399,0.0,0.0,1.0,220.0,1.0,0.5756081986333689,0.0,0.0,0.0,573.0,2.0
card_aea49c22bfb12d121722,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6167168348814488,0.0,0.0,0.0,680.0,2.0,0.562259321210268,0.0,0.109375,0.25,562.5729166666667,1.5729166666666667,0.4620049730225572,0.0,1.0,1.0,203.0,0.0,0.5379950269774428,0.0,0.0,1.0,228.0,1.0,0.6167168348814488,0.0,0.0,0.0,680.0,2.0
card_aeef580cd339e87d7377,state_0283b9cf5346eea0b52e,sgv31_u06,0,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.6089661924189973,0.0,0.0,0.0,711.0,2.0,0.5470662741715405,0.0,0.16666666666666669,0.25,582.5,1.4791666666666665,0.4619048963173243,0.0,1.0,1.0,203.0,0.0,0.4619048963173243,0.0,1.0,1.0,203.0,0.0,0.6089661924189973,0.0,0.0,0.0,711.0,2.0
card_af4e72364ced26f6b767,state_a2cb8f1a1e8111f99733,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+RS,0.4768016896033065,0.0,0.5,0.0,668.0,2.0,0.5288437641194879,0.0,0.22916666666666666,0.25,557.5833333333333,2.208333333333333,0.4773209465924725,0.0,0.5,1.0,191.0,0.0,0.4909353548497396,0.0,0.5,1.0,214.0,1.0,0.6527077026425816,0.0,0.0,0.0,682.0,3.0
card_b1085cbe228dd8581938,state_9a3a18ff6ddbc3809d2e,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+R0,0.6477291697335709,0.0,1.0,1.0,195.0,0.0,0.4261354151332146,0.0,0.17708333333333331,0.25,551.75,1.5729166666666667,0.6477291697335709,0.0,1.0,1.0,195.0,0.0,0.6477291697335709,0.0,0.0,1.0,243.0,1.0,0.3522708302664292,0.0,0.0,0.0,666.0,2.0
card_b10b082f17a6f861a8f5,state_5552a78ec5d29ae7a768,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6873181682420647,0.0,0.0,0.0,666.0,2.0,0.5722896988017188,0.0,0.08854166666666666,0.25,552.3958333333333,1.5729166666666667,0.5406219418306134,0.0,0.5,1.0,204.0,0.0,0.31268183175793535,0.0,0.0,1.0,230.0,1.0,0.6873181682420647,0.0,0.0,0.0,666.0,2.0
card_b20cb11531614195e55c,state_d6fc7098e529947669eb,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.4360337221150517,0.0,0.5,0.0,628.0,2.0,0.5142716607480676,0.20833333333333331,0.48958333333333337,0.21875,576.5833333333334,2.375,0.5180473749972676,0.0,1.0,0.5,205.0,0.0,0.4909656646047503,0.0,0.5,1.0,231.0,1.0,0.5160319873075998,0.5,0.0,0.0,739.0,4.0
card_b23d519afc180d17adb0,state_a2cb8f1a1e8111f99733,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+RS,0.5838487719821577,0.0,0.5,0.0,728.0,3.0,0.4884666093490591,0.10416666666666667,0.3229166666666667,0.25,591.375,2.375,0.47731717504334564,0.0,1.0,1.0,191.0,0.0,0.31688791307132175,0.0,0.5,1.0,236.0,1.0,0.6001489903759946,0.5,0.0,0.0,764.0,4.0
card_b2578de7755821935860,state_d711bb59278dd0fecdeb,sgv31_u01,0,M0+R0|M0+RS,M0+RS,0.27840624539964376,0.0,1.0,0.0,656.0,1.0,0.3892031226998219,0.0,1.0,0.25,543.0,0.75,0.7215937546003562,0.0,1.0,1.0,204.0,0.0,0.7215937546003562,0.0,1.0,1.0,204.0,0.0,0.27840624539964376,0.0,1.0,0.0,656.0,1.0
card_b2b4392f9a8e6a55e45e,state_9d9a435ab7e0fe25c389,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,614.0,1.0,0.6107968773001781,0.0,1.0,0.25,508.25,0.75,0.27840624539964376,0.0,1.0,1.0,191.0,0.0,0.27840624539964376,0.0,1.0,1.0,191.0,0.0,0.7215937546003562,0.0,1.0,0.0,614.0,1.0
card_b3107f974746e8e344b3,state_580274998738423267ef,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.6477291697335709,0.0,0.0,0.0,655.0,2.0,0.5738645848667854,0.0,0.16666666666666669,0.25,538.7916666666666,1.4791666666666665,0.3522708302664292,0.0,1.0,1.0,196.0,0.0,0.3522708302664292,0.0,1.0,1.0,196.0,0.0,0.6477291697335709,0.0,0.0,0.0,655.0,2.0
card_b3533f23ceeb80b08387,state_2e45d710018ff5bfa3db,sgv31_u16,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6477291697335709,0.0,0.0,0.0,685.0,2.0,0.5738645848667854,0.0,0.13541666666666669,0.25,562.4583333333333,1.4791666666666665,0.3522708302664292,0.0,0.5,1.0,199.0,0.0,0.3522708302664292,0.0,0.5,1.0,199.0,0.0,0.6477291697335709,0.0,0.0,0.0,685.0,2.0
card_b3d4c63ddf68caf7d008,state_dc3917fff5be2cef316f,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.465285376751129,0.0,0.0,0.0,616.0,2.0,0.5266321063704671,0.041666666666666664,0.020833333333333332,0.25,547.5,1.9791666666666667,0.3864836820841658,0.0,1.0,1.0,202.0,0.0,0.34595982761638877,0.0,0.0,1.0,227.0,1.0,0.6764345831266617,0.0,0.0,0.0,679.0,3.0
card_b3ec1b4949f6e22542cb,state_6b29985f90c8856420d3,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS,M0+RS,0.6477291697335709,0.0,0.5,0.0,587.0,1.0,0.5738645848667854,0.0,0.13541666666666669,0.25,540.7916666666667,1.4791666666666665,0.3522708302664292,0.0,0.5,1.0,198.0,0.0,0.3522708302664292,0.0,0.5,1.0,198.0,0.0,0.6477291697335709,0.0,0.0,0.0,657.0,2.0
card_b55ad3fb78d2b69f0bad,state_1d2e66d5430e39adb40b,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6089661924189973,0.0,0.0,0.0,619.0,2.0,0.5687770588908594,0.0,0.17708333333333331,0.25,516.7916666666667,1.5729166666666667,0.4619048963173243,0.0,1.0,1.0,202.0,0.0,0.6781852670149338,0.0,0.0,1.0,230.0,1.0,0.6089661924189973,0.0,0.0,0.0,619.0,2.0
card_b596a744b096f13aaf13,state_143d4e5fd318b92e87b5,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+R0,0.6011883510433259,0.5,0.0,1.0,283.0,2.0,0.441351181896774,0.09375,0.125,0.25,598.2916666666667,2.375,0.6027135083157749,0.0,1.0,1.0,195.0,0.0,0.6072772449437733,0.0,0.5,1.0,245.0,1.0,0.6251688133205643,0.0,0.0,0.0,764.0,4.0
card_b596a851000f4ba437d0,state_3aa33ab57f5ed20bb869,sgv31_u16,0,M0+R0|M0+RS|MP+R0|MP+RS,M0+R0,0.38328316511855115,0.0,0.5,1.0,199.0,0.0,0.530477777141389,0.2708333333333333,0.13541666666666669,0.25,543.9791666666666,1.4791666666666665,0.38328316511855115,0.0,0.5,1.0,199.0,0.0,0.38328316511855115,0.0,0.5,1.0,199.0,0.0,0.5379950269774428,0.5,0.0,0.0,661.0,2.0
card_b68ccf832b45dd44d00b,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.42439180136663107,0.0,0.0,0.0,683.0,2.0,0.48713034939912825,0.0,0.17708333333333331,0.25,565.0416666666667,1.5729166666666667,0.42439180136663107,0.0,1.0,1.0,203.0,0.0,0.7231452702501368,0.0,0.0,1.0,231.0,1.0,0.42439180136663107,0.0,0.0,0.0,683.0,2.0
card_b6e8f410ac7068287f2b,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.6639044455749403,0.0,0.0,0.0,768.0,3.0,0.5586233164136176,0.0,0.25,0.25,616.2916666666666,2.041666666666667,0.33457481674722417,0.0,0.5,1.0,203.0,0.0,0.33457481674722417,0.0,0.5,1.0,203.0,0.0,0.6639044455749403,0.0,0.0,0.0,768.0,3.0
card_b7f991c9509949f18150,state_5552a78ec5d29ae7a768,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6873181682420647,0.0,0.0,0.0,663.0,2.0,0.5829862986442205,0.0,0.17708333333333331,0.25,549.9270833333333,1.5729166666666667,0.5406219418306134,0.0,1.0,1.0,204.0,0.0,0.45937805816938654,0.0,0.0,1.0,227.0,1.0,0.6873181682420647,0.0,0.0,0.0,663.0,2.0
card_b87b9b591fbabeadc0fb,state_079d06cb710a5ff5d2f5,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.43498794555471043,0.0,0.0,1.0,269.0,2.0,0.43917400962954145,0.0,0.16666666666666666,0.25,513.0,2.208333333333333,0.6591548582441906,0.0,0.5,1.0,194.0,0.0,0.6825114302155667,0.0,0.5,1.0,219.0,1.0,0.4058662081717047,0.0,0.0,0.0,622.0,3.0
card_b8b786b850f70f2ca3a1,state_079d06cb710a5ff5d2f5,sgv31_u16,0,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.3892031226998219,0.0,1.0,0.25,458.75,0.75,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.27840624539964376,0.0,1.0,0.0,547.0,1.0
card_b9434d2fe427f3090423,state_4e38f93b7b143c891640,sgv31_u06,0,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,587.0,1.0,0.5,0.0,1.0,0.25,489.75,0.75,0.5,0.0,1.0,1.0,198.0,0.0,0.5,0.0,1.0,1.0,198.0,0.0,0.5,0.0,1.0,0.0,587.0,1.0
card_ba37d2d688e00491eaaa,state_c421d3a2c60deb3db059,sgv31_u01,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,607.0,1.0,0.6107968773001781,0.0,1.0,0.125,506.0,0.75,0.27840624539964376,0.0,1.0,0.5,203.0,0.0,0.27840624539964376,0.0,1.0,0.5,203.0,0.0,0.7215937546003562,0.0,1.0,0.0,607.0,1.0
card_ba55b3a5e2799f0b7ff4,state_1ea43a58308f71e7b5ad,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+R0,0.5172972646366145,0.5,0.0,1.0,304.0,2.0,0.46036929619379474,0.13541666666666666,0.38541666666666663,0.25,590.4791666666667,1.9791666666666667,0.45440065587231654,0.0,1.0,1.0,195.0,0.0,0.6598194386503125,0.0,0.5,1.0,243.0,1.0,0.5431714110274477,0.5,0.0,0.0,740.0,3.0
card_badec23628b857eefd38,state_5552a78ec5d29ae7a768,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+RS,0.737589729387696,0.5,0.5,0.0,760.0,3.0,0.5414904453001231,0.23958333333333334,0.3229166666666667,0.25,604.8333333333333,2.375,0.5444198513946401,0.0,0.5,1.0,204.0,0.0,0.3522871492192425,0.0,0.5,1.0,230.0,1.0,0.6365841220629512,0.5,0.0,0.0,777.0,4.0
card_baf0fc340feb8bf2ac0e,state_c439d603b34677870882,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.5328412107246232,0.0,0.0,0.0,761.0,3.0,0.5182456475906588,0.07291666666666667,0.25,0.25,610.8125,2.041666666666667,0.39888464010400176,0.0,0.5,1.0,205.0,0.0,0.39888464010400176,0.0,0.5,1.0,205.0,0.0,0.5328412107246232,0.0,0.0,0.0,761.0,3.0
card_bb1fabaac18db1257c91,state_017f27bddc5532d591d2,sgv31_u16,0,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.6089661924189973,0.0,0.0,0.0,730.0,2.0,0.5470662741715405,0.09375,0.27083333333333337,0.25,597.2291666666666,1.4791666666666665,0.4619048963173243,0.0,1.0,1.0,205.0,0.0,0.4619048963173243,0.0,1.0,1.0,205.0,0.0,0.6089661924189973,0.0,0.0,0.0,730.0,2.0
card_bbc7bc531c22d04c3632,state_4853397884f523af29af,sgv31_u06,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6167168348814488,0.0,0.0,0.0,668.0,2.0,0.5468781537880568,0.0,0.13541666666666669,0.25,551.0208333333333,1.4791666666666665,0.4620049730225572,0.0,0.5,1.0,205.0,0.0,0.4620049730225572,0.0,0.5,1.0,205.0,0.0,0.6167168348814488,0.0,0.0,0.0,668.0,2.0
card_bc68df41c3d6ea5dac45,state_d6f3cab4f6d3122e390b,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.43356594449825964,0.0,0.0,0.0,708.0,3.0,0.49552263675953767,0.0,0.041666666666666664,0.25,580.3333333333333,2.208333333333333,0.5648159225321714,0.0,1.0,1.0,204.0,0.0,0.5296672102780671,0.0,0.0,1.0,227.0,1.0,0.43356594449825964,0.0,0.0,0.0,708.0,3.0
card_bd0d4e1f2a106826ed7c,state_0412987e6eaf55b6450e,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.7490563557512552,0.0,0.0,1.0,221.0,1.0,0.4623759761025086,0.0,0.17708333333333331,0.25,547.8958333333333,1.5729166666666667,0.5380951036826757,0.0,1.0,1.0,195.0,0.0,0.7490563557512552,0.0,0.0,1.0,221.0,1.0,0.3910338075810027,0.0,0.0,0.0,663.0,2.0
